ID,Name in English,Countries,Country codes alpha 3,ISO639-3 codes,Degree of endangerment,Alternate names,Name in the language,Number of speakers,Latitude,Longitude
1022,South Italian,Italy,ITA,nap,Vulnerable,Neapolitan; Neapolitan-Calabrese; неаполитанский; неаполитанско-калабрийский,,7500000.0,40.9798,15.249
1023,Sicilian,Italy,ITA,scn,Vulnerable,,,5000000.0,37.4399,14.5019
383,Low Saxon,Germany,DEU,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DEU,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,DNK,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,NLD,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,POL,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Germany,RUS,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DEU,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,DNK,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,NLD,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,POL,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Denmark,RUS,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DEU,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,DNK,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,NLD,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,twd,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,vel,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,POL,wep,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,act,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,drt,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,frs,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,gos,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,nds,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,sdz,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
383,Low Saxon,Netherlands,RUS,stl,Vulnerable,"Low German, Niedersächsisch, Nedersaksisch, Niederdeutsch, Plattdeutsch ",Neddersassisch,4800000.0,53.4029,10.3601
